# fps: 30.000000
# x,y,z,qx,qy,qz,qw
1.19209e-07,0.874245,1.48548,0.455748,-0.731462,0.430483,0.268219
-0,0.873131,1.48749,0.478843,-0.717253,0.421016,0.281073
1.19209e-07,0.87201,1.48949,0.501495,-0.702316,0.411165,0.293596
-0,0.870883,1.49149,0.52368,-0.686662,0.400942,0.305778
-0,0.86975,1.49349,0.545377,-0.670306,0.390359,0.317605
2.38419e-07,0.868611,1.4955,0.566562,-0.653265,0.379428,0.32907
-0,0.867466,1.4975,0.587214,-0.635554,0.368162,0.34016
-0,0.866315,1.4995,0.607312,-0.617189,0.356572,0.350866
-0,0.865157,1.5015,0.626835,-0.598188,0.344673,0.361179
-2.38419e-07,0.863994,1.5035,0.645763,-0.578569,0.332477,0.37109
-0,0.862824,1.5055,0.664076,-0.558351,0.319998,0.38059
-0,0.861648,1.50751,0.681756,-0.537552,0.30725,0.389672
-2.38419e-07,0.860466,1.50951,0.698784,-0.516194,0.294246,0.398328
-0,0.859277,1.51151,0.715142,-0.494295,0.281001,0.40655
-0,0.858082,1.51351,0.730813,-0.471878,0.26753,0.414332
1.19209e-07,0.856881,1.51551,0.745781,-0.448964,0.253847,0.421669
-0,0.855673,1.51752,0.760029,-0.425574,0.239966,0.428553
-0,0.854459,1.51952,0.773544,-0.401733,0.225903,0.434981
-0,0.853239,1.52152,0.78631,-0.377461,0.211673,0.440947
-0,0.852012,1.52352,0.798314,-0.352784,0.19729,0.446447
1.19209e-07,0.850778,1.52552,0.809543,-0.327724,0.18277,0.451478
-5.96046e-08,0.849539,1.52753,0.819984,-0.302308,0.168129,0.456036
-1.19209e-07,0.848292,1.52953,0.829627,-0.276558,0.153382,0.460119
-0,0.847039,1.53153,0.83846,-0.2505,0.138543,0.463724
1.78814e-07,0.84578,1.53353,0.846474,-0.224161,0.12363,0.46685
-0,0.844514,1.53553,0.85366,-0.197564,0.108656,0.469496
-0,0.84324,1.53754,0.86001,-0.170738,0.0936387,0.47166
-0,0.841961,1.53954,0.865516,-0.143707,0.0785921,0.473343
2.98023e-08,0.840675,1.54154,0.870172,-0.116499,0.0635322,0.474545
5.96046e-08,0.839381,1.54354,0.873971,-0.0891396,0.0484742,0.475267
-0,0.838082,1.54554,0.87691,-0.0616567,0.0334337,0.47551
-7.45058e-09,0.836775,1.54755,0.878984,-0.0340771,0.0184258,0.475276
-1.86265e-09,0.835462,1.54955,0.880189,-0.00642801,0.00346576,0.474567
-7.45058e-09,0.834141,1.55155,0.880524,0.0212632,-0.0114315,0.473386
-1.49012e-08,0.832814,1.55355,0.879988,0.048969,-0.0262508,0.471736
-1.49012e-08,0.83148,1.55555,0.878579,0.0766621,-0.0409777,0.469621
-0,0.830139,1.55756,0.876297,0.104315,-0.0555972,0.467045
-0,0.828791,1.55956,0.873145,0.1319,-0.0700951,0.464012
1.19209e-07,0.827435,1.56156,0.869123,0.15939,-0.084457,0.460529
5.96046e-08,0.826073,1.56356,0.864236,0.186757,-0.0986688,0.456599
-0,0.824704,1.56557,0.858486,0.213974,-0.112717,0.452231
1.19209e-07,0.823327,1.56757,0.851878,0.241014,-0.126587,0.447429
-0,0.821944,1.56957,0.844417,0.26785,-0.140266,0.4422
5.96046e-08,0.820553,1.57157,0.836111,0.294455,-0.153741,0.436553
5.96046e-08,0.819155,1.57357,0.826966,0.320802,-0.167,0.430494
-0,0.817749,1.57557,0.81699,0.346864,-0.180028,0.424031
-1.19209e-07,0.816337,1.57758,0.806192,0.372617,-0.192815,0.417174
-0,0.814916,1.57958,0.794581,0.398032,-0.205348,0.40993
-1.19209e-07,0.813489,1.58158,0.782169,0.423086,-0.217615,0.40231
1.19209e-07,0.812054,1.58358,0.768966,0.447752,-0.229605,0.394322
-0,0.810611,1.58559,0.754985,0.472006,-0.241308,0.385977
-1.19209e-07,0.809162,1.58759,0.740238,0.495824,-0.252711,0.377285
-0,0.807704,1.58959,0.724739,0.519179,-0.263806,0.368255
-0,0.806239,1.59159,0.708503,0.54205,-0.274582,0.3589
-1.19209e-07,0.804766,1.59359,0.691545,0.564413,-0.285029,0.349231
-2.38419e-07,0.803285,1.59559,0.67388,0.586245,-0.295139,0.339258
-0,0.801797,1.5976,0.655525,0.607524,-0.304902,0.328993
3.57628e-07,0.800301,1.5996,0.636498,0.628227,-0.314311,0.318449
-0,0.798797,1.6016,0.616817,0.648334,-0.323356,0.307637
-1.19209e-07,0.797285,1.6036,0.5965,0.667824,-0.332031,0.29657
-0,0.795766,1.60561,0.575567,0.686677,-0.340329,0.285261
-1.19209e-07,0.794238,1.60761,0.554037,0.704873,-0.348242,0.273722
2.38419e-07,0.792702,1.60961,0.531932,0.722394,-0.355765,0.261967
-0,0.791159,1.61161,0.509273,0.73922,-0.362892,0.250008
-0,0.789607,1.61361,0.48608,0.755336,-0.369617,0.237859
-0,0.788047,1.61561,0.462378,0.770723,-0.375935,0.225534
-2.38419e-07,0.786479,1.61762,0.438188,0.785366,-0.381842,0.213045
-0,0.784903,1.61962,0.413534,0.799249,-0.387334,0.200408
1.19209e-07,0.783318,1.62162,0.38844,0.812357,-0.392406,0.187635
1.19209e-07,0.781725,1.62362,0.36293,0.824677,-0.397057,0.17474
-2.38419e-07,0.780124,1.62562,0.33703,0.836196,-0.401284,0.161738
-5.96046e-08,0.778515,1.62763,0.310763,0.8469,-0.405083,0.148642
1.19209e-07,0.776896,1.62963,0.284156,0.856779,-0.408454,0.135466
-0,0.775269,1.63163,0.257236,0.865821,-0.411395,0.122225
-5.96046e-08,0.773634,1.63363,0.230027,0.874016,-0.413905,0.108933
-0,0.77199,1.63564,0.202557,0.881356,-0.415984,0.0956033
-0,0.770337,1.63764,0.174853,0.887832,-0.417632,0.08225
-2.98023e-08,0.768676,1.63964,0.146942,0.893436,-0.41885,0.0688874
-0,0.767005,1.64164,0.118851,0.898162,-0.419638,0.0555292
-2.98023e-08,0.765326,1.64364,0.0906077,0.902004,-0.419998,0.0421895
1.49012e-08,0.763638,1.64564,0.0622406,0.904958,-0.419933,0.0288819
-1.49012e-08,0.761941,1.64765,0.0337774,0.907018,-0.419443,0.0156201
-0,0.760235,1.64965,0.00524603,0.908183,-0.418533,0.00241762
-0,0.758519,1.65165,0.0233251,-0.90845,0.417205,0.0107121
-0,0.756795,1.65365,0.0519079,-0.907817,0.415463,0.0237557
-0,0.755061,1.65565,0.0804738,-0.906284,0.413311,0.0367
2.98023e-08,0.753318,1.65766,0.108995,-0.903852,0.410753,0.0495323
-5.96046e-08,0.751566,1.65966,0.137442,-0.900522,0.407795,0.0622396
5.96046e-08,0.749803,1.66166,0.165787,-0.896295,0.404442,0.0748094
5.96046e-08,0.748032,1.66366,0.194003,-0.891176,0.400699,0.0872294
-5.96046e-08,0.746251,1.66567,0.22206,-0.885168,0.396573,0.0994873
-5.96046e-08,0.74446,1.66767,0.249931,-0.878276,0.392069,0.111571
5.96046e-08,0.74266,1.66967,0.277588,-0.870505,0.387196,0.12347
1.19209e-07,0.74085,1.67167,0.305003,-0.861863,0.38196,0.135171
-0,0.73903,1.67367,0.332149,-0.852357,0.376368,0.146664
-0,0.7372,1.67568,0.358999,-0.841996,0.370429,0.157939
-0,0.73536,1.67768,0.385525,-0.830788,0.364151,0.168983
-1.19209e-07,0.73351,1.67968,0.411701,-0.818744,0.357543,0.179788
1.19209e-07,0.73165,1.68168,0.4375,-0.805875,0.350612,0.190343
-1.19209e-07,0.729779,1.68368,0.462897,-0.792192,0.343369,0.200639
-0,0.727898,1.68569,0.487865,-0.777708,0.335824,0.210666
-0,0.726008,1.68769,0.51238,-0.762437,0.327984,0.220415
-2.38419e-07,0.724106,1.68969,0.536417,-0.746392,0.319862,0.229878
-0,0.722194,1.69169,0.55995,-0.72959,0.311466,0.239047
1.19209e-07,0.720271,1.69369,0.582958,-0.712044,0.302809,0.247912
-0,0.718337,1.69569,0.605414,-0.693773,0.293899,0.256468
-0,0.716393,1.6977,0.627298,-0.674793,0.284749,0.264707
1.19209e-07,0.714438,1.6997,0.648586,-0.655122,0.275369,0.272622
-0,0.712472,1.7017,0.669257,-0.634779,0.265771,0.280206
-1.19209e-07,0.710494,1.7037,0.68929,-0.613784,0.255966,0.287454
-1.19209e-07,0.708506,1.70571,0.708663,-0.592156,0.245966,0.294361
-1.19209e-07,0.706506,1.70771,0.727358,-0.569916,0.235784,0.30092
-0,0.704495,1.70971,0.745353,-0.547086,0.22543,0.307127
-1.19209e-07,0.702472,1.71171,0.762632,-0.523687,0.214917,0.312978
1.19209e-07,0.700439,1.71371,0.779176,-0.499742,0.204257,0.318469
-0,0.698393,1.71572,0.794967,-0.475274,0.193463,0.323596
2.38419e-07,0.696335,1.71772,0.809989,-0.450306,0.182547,0.328357
-0,0.694266,1.71972,0.824227,-0.424864,0.171521,0.332748
5.96046e-08,0.692184,1.72172,0.837665,-0.398971,0.160399,0.336767
-0,0.690091,1.72372,0.850289,-0.372653,0.149191,0.340412
-0,0.687985,1.72572,0.862085,-0.345935,0.137912,0.343683
-0,0.685867,1.72773,0.873042,-0.318844,0.126574,0.346577
-0,0.683737,1.72973,0.883146,-0.291406,0.115188,0.349095
-0,0.681594,1.73173,0.892388,-0.263647,0.103769,0.351236
-0,0.679438,1.73373,0.900756,-0.235595,0.092328,0.353
-0,0.67727,1.73573,0.908242,-0.207277,0.0808778,0.354389
2.98023e-08,0.675089,1.73774,0.914837,-0.178721,0.0694309,0.355403
-0,0.672894,1.73974,0.920534,-0.149955,0.0579996,0.356043
2.98023e-08,0.670686,1.74174,0.925326,-0.121008,0.0465962,0.356312
-0,0.668466,1.74374,0.929206,-0.0919077,0.0352329,0.356212
-0,0.666232,1.74574,0.932171,-0.0626827,0.0239217,0.355746
7.45058e-09,0.663984,1.74775,0.934216,-0.0333622,0.0126746,0.354917
9.31323e-10,0.661722,1.74975,0.935339,-0.00397505,0.00150329,0.353728
7.45058e-09,0.659447,1.75175,0.935536,0.0254497,-0.00958055,0.352183
-0,0.657158,1.75375,0.934807,0.0548829,-0.0205655,0.350286
2.98023e-08,0.654855,1.75576,0.933152,0.0842954,-0.0314402,0.348043
-0,0.652537,1.75776,0.93057,0.113658,-0.0421935,0.345458
2.98023e-08,0.650205,1.75976,0.927064,0.142941,-0.0528147,0.342537
-2.98023e-08,0.647858,1.76176,0.922636,0.172117,-0.063293,0.339284
-2.98023e-08,0.645497,1.76376,0.917289,0.201155,-0.073618,0.335707
-1.19209e-07,0.643121,1.76577,0.911027,0.230026,-0.0837793,0.331811
5.96046e-08,0.640729,1.76777,0.903856,0.258703,-0.0937672,0.327604
-0,0.638323,1.76977,0.895782,0.287156,-0.103572,0.323092
-0,0.635901,1.77177,0.886812,0.315357,-0.113184,0.318283
-1.19209e-07,0.633464,1.77377,0.876953,0.343277,-0.122594,0.313184
-1.19209e-07,0.63101,1.77577,0.866215,0.370889,-0.131793,0.307804
-5.96046e-08,0.62854,1.77778,0.854607,0.398165,-0.140773,0.30215
5.96046e-08,0.626055,1.77978,0.84214,0.425077,-0.149525,0.296231
1.78814e-07,0.623553,1.78178,0.828824,0.451599,-0.158042,0.290056
5.96046e-08,0.621035,1.78378,0.814673,0.477703,-0.166315,0.283633
-0,0.6185,1.78579,0.799699,0.503363,-0.174338,0.276973
-0,0.615948,1.78779,0.783916,0.528554,-0.182103,0.270083
-0,0.613379,1.78979,0.767339,0.553249,-0.189604,0.262975
-0,0.610792,1.79179,0.749984,0.577425,-0.196835,0.255657
-0,0.608188,1.79379,0.731867,0.601055,-0.203789,0.248141
1.19209e-07,0.605566,1.7958,0.713005,0.624117,-0.210461,0.240435
-0,0.602926,1.7978,0.693415,0.646586,-0.216845,0.23255
-0,0.600268,1.7998,0.673118,0.66844,-0.222938,0.224498
-1.19209e-07,0.597591,1.8018,0.652131,0.689657,-0.228734,0.216288
-1.19209e-07,0.594896,1.8038,0.630474,0.710214,-0.234229,0.207931
-0,0.592181,1.8058,0.60817,0.73009,-0.23942,0.199438
-0,0.589448,1.80781,0.585238,0.749266,-0.244303,0.190821
-0,0.586694,1.80981,0.561702,0.767721,-0.248875,0.182089
1.19209e-07,0.583921,1.81181,0.537583,0.785436,-0.253135,0.173255
1.19209e-07,0.581127,1.81381,0.512905,0.802393,-0.257078,0.16433
-0,0.578313,1.81582,0.487693,0.818574,-0.260705,0.155324
-1.19209e-07,0.575479,1.81782,0.461969,0.833962,-0.264013,0.146249
-1.78814e-07,0.572623,1.81982,0.435759,0.848542,-0.267002,0.137116
-0,0.569746,1.82182,0.40909,0.862297,-0.26967,0.127936
-5.96046e-08,0.566848,1.82382,0.381985,0.875214,-0.272018,0.118722
-0,0.563927,1.82582,0.354473,0.887277,-0.274046,0.109483
-0,0.560984,1.82783,0.32658,0.898476,-0.275754,0.100231
-5.96046e-08,0.558018,1.82983,0.298332,0.908797,-0.277144,0.0909783
1.19209e-07,0.55503,1.83183,0.269758,0.91823,-0.278216,0.0817345
-0,0.552017,1.83383,0.240886,0.926763,-0.278973,0.0725111
-2.98023e-08,0.548981,1.83584,0.211744,0.934389,-0.279416,0.0633191
-0,0.545921,1.83784,0.18236,0.941097,-0.279548,0.0541692
-0,0.542836,1.83984,0.152764,0.946881,-0.279373,0.0450723
-0,0.539726,1.84184,0.122984,0.951733,-0.278892,0.0360388
1.49012e-08,0.53659,1.84384,0.0930501,0.955648,-0.27811,0.0270792
-0,0.533429,1.84584,0.0629915,0.958621,-0.277031,0.0182039
-0,0.530241,1.84785,0.0328379,0.960648,-0.275659,0.00942286
-4.65661e-10,0.527027,1.84985,0.00261908,0.961726,-0.273998,0.000746182
-7.45058e-09,0.523784,1.85185,0.0276351,-0.961853,0.272054,0.0078164
-7.45058e-09,0.520514,1.85385,0.0578946,-0.961028,0.269832,0.0162553
-0,0.517216,1.85586,0.0881294,-0.95925,0.267337,0.0245612
-0,0.513889,1.85786,0.11831,-0.95652,0.264576,0.0327248
-5.96046e-08,0.510532,1.85986,0.148405,-0.952841,0.261555,0.0407373
-0,0.507145,1.86186,0.178386,-0.948213,0.25828,0.0485899
-0,0.503727,1.86386,0.208223,-0.942642,0.254758,0.0562743
-0,0.500278,1.86586,0.237886,-0.936132,0.250997,0.0637822
-5.96046e-08,0.496797,1.86787,0.267345,-0.928687,0.247003,0.0711057
-0,0.493283,1.86987,0.29657,-0.920316,0.242785,0.0782371
-0,0.489736,1.87187,0.325534,-0.911023,0.23835,0.0851691
-0,0.486155,1.87387,0.354206,-0.900819,0.233707,0.0918946
5.96046e-08,0.482538,1.87588,0.382558,-0.889712,0.228864,0.0984067
-0,0.478887,1.87788,0.410561,-0.877712,0.22383,0.104699
-0,0.475198,1.87988,0.438188,-0.86483,0.218613,0.110766
5.96046e-08,0.471472,1.88188,0.46541,-0.851078,0.213223,0.1166
-5.96046e-08,0.467708,1.88388,0.492201,-0.836469,0.207669,0.122198
1.19209e-07,0.463905,1.88589,0.518532,-0.821016,0.20196,0.127553
-5.96046e-08,0.460062,1.88789,0.544379,-0.804733,0.196107,0.13266
-5.96046e-08,0.456178,1.88989,0.569713,-0.787637,0.190118,0.137516
-1.19209e-07,0.452251,1.89189,0.59451,-0.769742,0.184004,0.142116
-1.19209e-07,0.448281,1.89389,0.618745,-0.751067,0.177776,0.146456
-0,0.444265,1.8959,0.642393,-0.731628,0.171442,0.150532
5.96046e-08,0.440206,1.8979,0.66543,-0.711443,0.165015,0.154342
-0,0.436098,1.8999,0.687832,-0.690534,0.158503,0.157883
-0,0.431943,1.9019,0.709577,-0.668918,0.151919,0.161153
-0,0.427737,1.9039,0.730642,-0.646617,0.145271,0.164149
-0,0.423481,1.90591,0.751006,-0.623653,0.138572,0.166869
5.96046e-08,0.419172,1.90791,0.770647,-0.600047,0.131832,0.169313
1.19209e-07,0.414809,1.90991,0.789546,-0.575822,0.125061,0.17148
-0,0.410388,1.91191,0.807684,-0.551002,0.118272,0.173368
-5.96046e-08,0.40591,1.91391,0.82504,-0.52561,0.111473,0.174978
5.96046e-08,0.401373,1.91591,0.841598,-0.499671,0.104678,0.17631
1.19209e-07,0.396773,1.91792,0.85734,-0.47321,0.0978962,0.177364
-5.96046e-08,0.392109,1.91992,0.872249,-0.446253,0.091139,0.178141
-5.96046e-08,0.387378,1.92192,0.88631,-0.418826,0.0844175,0.178643
-0,0.382579,1.92392,0.899508,-0.390955,0.0777428,0.17887
-1.19209e-07,0.377708,1.92593,0.91183,-0.362669,0.0711257,0.178826
2.98023e-08,0.372762,1.92793,0.923261,-0.333994,0.0645772,0.178511
2.98023e-08,0.36774,1.92993,0.933791,-0.304958,0.0581085,0.17793
5.96046e-08,0.362636,1.93193,0.943406,-0.275591,0.0517302,0.177083
-0,0.357448,1.93393,0.952098,-0.24592,0.0454533,0.175976
5.96046e-08,0.352172,1.93594,0.959855,-0.215975,0.0392887,0.174611
2.98023e-08,0.346807,1.93794,0.966671,-0.185785,0.0332475,0.172992
2.98023e-08,0.341342,1.93994,0.972536,-0.15538,0.02734,0.171123
-0,0.335779,1.94194,0.977445,-0.12479,0.0215773,0.169009
-1.49012e-08,0.330109,1.94394,0.98139,-0.0940446,0.0159701,0.166654
-7.45058e-09,0.324327,1.94594,0.984369,-0.0631744,0.0105292,0.164063
-3.72529e-09,0.318429,1.94795,0.986375,-0.0322099,0.00526532,0.161242
-1.16415e-10,0.312405,1.94995,0.987407,-0.00118171,0.000189325,0.158194
3.72529e-09,0.30625,1.95195,0.987463,0.0298795,-0.00468794,0.154928
7.45058e-09,0.299956,1.95395,0.986541,0.0609431,-0.00935553,0.151446
7.45058e-09,0.293513,1.95596,0.984641,0.0919782,-0.0138024,0.147757
-1.49012e-08,0.286912,1.95796,0.981764,0.122954,-0.0180172,0.143864
-0,0.280141,1.95996,0.977912,0.15384,-0.0219886,0.139775
-0,0.273188,1.96196,0.973089,0.184605,-0.0257047,0.135495
-0,0.266036,1.96396,0.967297,0.215218,-0.0291532,0.131029
2.98023e-08,0.258673,1.96596,0.960541,0.24565,-0.0323215,0.126384
-0,0.251076,1.96797,0.952827,0.275869,-0.035196,0.121564
-0,0.243229,1.96997,0.944162,0.305847,-0.0377624,0.116574
-2.98023e-08,0.235102,1.97197,0.934554,0.335551,-0.040005,0.111419
-0,0.226664,1.97397,0.92401,0.364954,-0.0419063,0.106101
-0,0.217883,1.97597,0.912541,0.394026,-0.0434476,0.100622
-0,0.208712,1.97798,0.900157,0.422736,-0.0446063,0.0949829
-5.96046e-08,0.199099,1.97998,0.886869,0.451057,-0.0453568,0.0891806
2.98023e-08,0.188978,1.98198,0.87269,0.478961,-0.0456682,0.0832096
2.98023e-08,0.178262,1.98398,0.857632,0.506418,-0.0455021,0.0770589
-0,0.166835,1.98599,0.84171,0.533401,-0.0448089,0.0707086
2.98023e-08,0.154538,1.98799,0.824938,0.559884,-0.0435231,0.0641273
-0,0.141142,1.98999,0.807333,0.585839,-0.0415517,0.0572616
2.98023e-08,0.126309,1.99199,0.788911,0.61124,-0.0387578,0.0500236
1.49012e-08,0.109444,1.99399,0.769689,0.636062,-0.0349114,0.0422458
-0,0.08941,1.996,0.749686,0.660279,-0.0295769,0.0335819
1.49012e-08,0.0632606,1.998,0.728921,0.683866,-0.0216529,0.0230794
-2.32831e-10,0.00139782,2,0.707413,0.7068,-0.000505833,0.000506272
